time,2022-11-08 Beg13_MBS_TGr.D,2022-11-08 Beg14_MBS_TGr_4.3.D,2022-11-08 Beg25_SBF_TGr.D,2022-11-08 Beg26_SBF_TGr.D,2022-11-08 Beg27_SBF_TGr_4.3.D,2022-11-08 Beg37_SB_TGr.D,2022-11-08 Beg38_SB_TGr.D,2022-11-08 Beg39_SB_TGr_4.3.D,2022-11-08 Beg61_BfrM_TGr.D,2022-11-11 Beg43_BS_TGr_4.5.D,2022-11-11 Beg44_BS_TGr_4.3.D,2022-11-11 Beg66_BfrM_TGr_4.5.D,2022-11-16 Beg34_SBF_TGr_4.4.D,2022-11-30 Beg36_BfrM_Tgr_5.D,2022-11-30 Beg43_SB_TGr_5.D,2022-12-13 Beg62_BfrM_TGr_4.5.D,2022-12-13 Beg63_BfrM_TGr_4.5.D,2022-12-14 Beg15_MBS_TGr_4.5.D,2022-12-14 Beg16_MBS_TGr_4.5.D,2022-12-14 Beg27_SBF_TGr_4.5.D,2022-12-14 Beg28_SBF_TGr_4.5.D,2022-12-14 Beg39_SB_TGr_4.5.D,2022-12-14 Beg40_SB_TGr_4.5.D,2022-12-14 Beg54_S_TGr_4.5.D,2022-12-14 Beg64_BfrM_TGr_4.5.D,2022-12-14 Beg65_BfrM_TGr_4.5.D,2022-12-15 Beg17_MBS_TGr_4.5.D,2022-12-15 Beg29_SBF_TGr_4.5.D,2022-12-15 Beg41_SB_TGr_4.5.D,2022-12-15 Beg4_SM_TGr_9.D,2022-12-15 Beg55_S_TGr_9.D,2022-12-15 Beg5_SM_TGr_9.D,2022-12-15 Beg66_BfrM_TGr_4.5.D
12.31,73410.0,71728.5,70436.375,69224.75,76942.375,83728.75,89520.625,88684.71428571429,111347.875,82124.875,100837.375,85817.25,68933.57142857143,35313.5,29476.75,19335.85714285714,21839.625,19463.25,21214.875,21769.25,21488.428571428572,24031.75,23518.875,21463.285714285714,18543.571428571428,21793.125,22356.625,23380.375,25850.875,27085.0,24554.25,25073.571428571428,20700.125
12.32,75347.28571428571,73061.28571428571,70774.0,72308.71428571429,75710.71428571429,84287.57142857143,88292.0,88319.75,112469.57142857143,79756.125,99326.375,85435.375,71257.625,36827.875,29012.875,19661.5,22513.285714285714,20356.125,20707.75,22151.0,21003.375,25299.0,23005.75,24026.625,18998.0,21393.875,24345.875,25015.875,27470.875,31526.25,29004.5,29649.125,22701.5
12.33,73668.125,75533.875,71916.125,70805.75,81751.0,83546.125,90705.0,90213.625,111035.0,81686.57142857143,106611.42857142857,86157.71428571429,69820.28571428571,38084.0,30983.714285714286,21713.14285714286,23929.25,20870.714285714286,22002.428571428572,21684.714285714286,23396.14285714286,26314.714285714286,23122.14285714286,24934.285714285714,18211.714285714286,22149.285714285714,25956.14285714286,25870.285714285714,28185.571428571428,34568.57142857143,32212.85714285714,32224.0,22898.428571428572
12.34,71673.28571428571,75499.42857142857,72012.14285714286,73197.28571428571,87059.0,85263.28571428571,89351.0,93526.42857142857,111746.71428571429,81439.5,105980.0,86474.875,73677.875,36321.375,29275.125,19698.625,22294.375,20193.625,20184.0,21678.875,22217.375,24468.75,22003.625,26737.75,17783.0,23679.875,23509.375,24884.0,27631.25,34672.5,31382.375,31416.625,22810.875
12.35,73884.0,76752.25,71266.875,73898.0,86556.625,82305.75,89933.75,94633.25,111291.375,85666.57142857143,105161.71428571429,86040.0,71912.71428571429,36096.42857142857,28359.714285714286,20190.714285714286,23726.571428571428,20459.428571428572,21146.85714285714,22782.14285714286,21691.714285714286,25616.14285714286,21333.285714285714,23938.0,17620.571428571428,21790.0,22818.428571428572,23922.428571428572,25991.714285714286,29918.428571428572,27521.0,27896.85714285714,20408.0
12.36,74335.71428571429,75119.28571428571,67723.14285714286,72130.71428571429,84037.0,80959.57142857143,91379.0,90529.71428571429,107680.14285714286,84537.75,101900.5,83725.5,70525.125,33667.625,28234.5,19314.625,21620.0,18978.5,20070.875,21514.875,20120.625,24166.625,20996.125,21188.0,16987.5,21913.5,21507.875,22040.375,22745.375,27426.25,23756.625,24299.25,20736.875
12.37,70633.0,75726.125,69047.625,71430.5,81889.875,79024.25,87675.875,91357.625,107981.25,79382.42857142857,98952.57142857143,83011.85714285714,67780.14285714286,33473.0,26880.0,19144.75,21226.571428571428,17759.285714285714,18485.714285714286,19972.714285714286,18465.85714285714,22910.0,20157.428571428572,20642.25,16697.85714285714,20335.285714285714,21045.0,22500.0,23477.571428571428,22443.625,22415.0,23220.571428571428,19867.14285714286
12.38,70802.75,73570.125,69992.0,69324.5,77687.375,78737.875,87537.125,89939.57142857143,103479.25,79544.125,99745.75,83038.375,66443.125,31600.625,28073.125,18022.85714285714,19967.125,17572.25,19312.625,18921.75,19492.75,22511.125,21034.375,18732.714285714286,17284.5,18972.75,21355.375,22630.125,22340.75,21810.0,22853.0,22522.875,19752.125
12.39,71253.71428571429,71480.71428571429,69832.71428571429,69520.0,75944.0,79712.0,87202.28571428571,85892.0,104740.42857142857,75847.75,97544.75,79655.57142857143,66856.75,34313.57142857143,25485.0,18024.0,21261.714285714286,18422.625,19981.875,20538.625,21270.375,22943.428571428572,21753.375,20039.375,16082.125,21830.375,21243.625,22958.85714285714,23048.5,24246.625,22683.14285714286,22909.375,19865.875
12.4,70957.0,70906.25,69032.375,69760.875,74381.25,78539.125,84291.375,85435.375,101563.75,77050.0,98577.71428571429,81921.125,65699.28571428571,37036.5,26914.85714285714,19456.714285714286,24034.0,20034.0,20627.285714285714,22348.285714285714,21956.14285714286,23513.25,23566.428571428572,22412.714285714286,16476.85714285714,21293.14285714286,24540.285714285714,26230.5,26829.0,28759.571428571428,26720.75,27839.714285714286,21610.571428571428
12.41,68107.28571428571,71868.57142857143,69078.85714285714,69405.0,74841.0,79531.28571428571,82096.14285714286,85482.85714285714,105571.57142857143,79114.625,100405.875,81143.0,69189.375,42742.75,30807.75,21292.125,24011.5,22035.5,22963.5,22826.625,24592.375,24870.125,23597.375,25699.625,19970.75,22895.375,25627.875,27215.5,29309.375,34321.25,32264.75,31957.75,24636.5
12.42,72236.0,72997.5,69470.25,69469.875,77323.25,81002.875,86153.875,88363.25,109003.375,80298.0,99883.85714285714,83467.28571428571,75621.42857142857,41400.857142857145,31821.571428571428,21813.428571428572,23458.0,21995.571428571428,23309.428571428572,23288.0,23521.285714285714,25525.0,25141.714285714286,26656.285714285714,20601.0,23186.714285714286,28491.0,25831.428571428572,28992.85714285714,36730.28571428572,32988.71428571428,36595.0,25342.85714285714
12.43,72611.0,73177.42857142857,70045.42857142857,68385.57142857143,79749.42857142857,82468.42857142857,86731.14285714286,87989.0,113031.71428571429,79486.5,103943.625,80818.375,74303.625,38798.5,30859.875,20502.0,21342.5,21234.75,21573.125,22171.5,22374.125,26363.75,22656.625,27310.5,18553.875,21901.125,24479.875,25262.5,27373.375,35507.0,32926.0,34662.125,23555.125
12.44,75108.375,72500.75,69617.625,70589.25,78676.125,80994.125,87450.875,87598.5,110715.625,80769.71428571429,99805.71428571429,78395.42857142857,69233.0,34167.42857142857,28001.714285714286,18743.5,21562.14285714286,18989.571428571428,20034.0,21009.0,22369.714285714286,23136.0,20989.285714285714,25230.25,18472.0,20577.571428571428,22446.0,24121.285714285714,24806.14285714286,31453.125,31626.285714285714,31015.714285714286,21422.14285714286
12.45,75375.75,74184.0,71005.625,70643.0,75477.125,81209.85714285714,86291.625,86088.71428571429,107286.25,77975.375,96624.0,79755.375,64837.375,33507.875,26812.5,18928.428571428572,19119.0,18002.5,19194.125,19886.875,20424.375,23724.875,22512.25,26198.14285714286,17369.625,19850.5,22452.375,22244.75,24624.625,29832.14285714286,29394.0,28586.375,21104.5
12.46,71210.85714285714,70298.0,68150.42857142857,71000.28571428571,71945.14285714286,77238.125,86016.85714285714,82419.75,99189.14285714286,74891.625,94152.125,77553.85714285714,63571.75,30687.0,27384.125,17043.5,20101.14285714286,16865.75,20019.5,20823.25,20133.25,23092.428571428572,20940.75,25017.5,15724.875,19517.75,21573.75,22575.0,23199.625,28835.375,29578.14285714286,29294.75,21110.5
12.47,71582.25,71042.5,68232.25,69604.25,72555.375,81094.25,84215.125,80727.25,98153.625,77050.71428571429,92513.14285714286,80708.625,65905.57142857143,30822.625,26355.285714285714,19100.571428571428,20955.25,17399.571428571428,17722.714285714286,20307.85714285714,20657.428571428572,21543.875,18828.571428571428,22567.285714285714,16965.14285714286,19446.428571428572,20604.0,21354.125,23724.14285714286,27674.571428571428,26283.75,27135.14285714286,19619.0
12.48,69070.71428571429,70267.85714285714,66956.57142857143,69194.42857142857,72318.14285714286,78114.14285714286,81450.42857142857,81908.85714285714,98676.28571428571,73031.25,89911.625,78195.0,59798.0,31191.375,24771.5,16001.125,19718.375,16558.375,19045.0,18971.875,18685.5,19873.125,18656.875,20972.5,15504.625,18626.875,19240.0,20550.625,21393.125,24877.0,25079.5,25792.125,18412.0
12.49,71425.25,71183.75,69517.75,67890.875,72561.625,76763.5,82186.375,79963.875,96007.0,75003.28571428571,87664.28571428571,76771.14285714286,58548.71428571428,29945.14285714286,23477.14285714286,17485.571428571428,19028.285714285714,15335.0,19188.285714285714,18374.0,19367.428571428572,19832.85714285714,18783.0,20385.85714285714,14022.714285714286,18151.14285714286,19833.285714285714,20183.714285714286,21242.714285714286,23659.85714285714,23987.285714285714,24607.14285714286,19679.14285714286
12.5,69780.57142857143,68153.85714285714,67675.14285714286,66805.42857142857,70566.71428571429,73832.71428571429,79339.42857142857,79828.57142857143,96889.85714285714,73414.5,92878.125,73669.375,60811.625,28793.75,23345.25,16032.375,18438.75,15538.875,17609.0,17807.0,18590.0,19226.125,18960.375,19420.125,16180.625,16995.875,18216.25,19498.625,21705.125,23117.875,21977.75,24228.25,17485.125
12.51,68831.0,67031.0,66710.625,66285.625,69962.25,75284.625,79771.5,76442.75,92419.625,72469.0,85941.0,76490.28571428571,58497.0,27347.428571428572,24687.571428571428,15586.285714285714,17551.85714285714,16583.14285714286,16793.85714285714,17072.285714285714,17703.428571428572,19705.714285714286,18443.428571428572,18009.75,15446.142857142857,17821.285714285714,19070.14285714286,17975.714285714286,18922.14285714286,22778.428571428572,20688.285714285714,24625.714285714286,16925.285714285714
12.52,66150.625,68149.125,65089.875,67473.875,71767.25,75173.14285714286,78767.0,77974.28571428571,91652.0,72850.125,87341.5,72241.125,59415.25,28616.0,24351.125,16671.875,18243.0,18259.5,18184.625,18454.75,19690.0,20778.625,18999.75,17132.285714285714,14903.25,18777.75,21812.0,20534.5,22083.75,21618.375,19615.625,23835.25,18843.5
12.53,69191.14285714286,67903.57142857143,66507.85714285714,68323.0,74224.85714285714,71317.875,79542.57142857143,77086.75,91152.125,74187.0,90746.0,75378.0,63727.75,30634.571428571428,25316.25,17168.0,19331.571428571428,20123.75,19411.375,18895.625,21618.25,21880.571428571428,21005.0,21506.25,16040.0,23578.5,24082.75,22078.714285714286,23849.285714285714,25222.125,21577.0,25368.875,21613.875
12.54,68989.5,68860.0,68863.125,68527.25,80667.5,75446.5,80393.5,83373.0,97040.25,76650.625,101087.28571428571,79858.125,72021.42857142857,34226.875,28123.0,19703.571428571428,20811.875,21830.285714285714,22465.14285714286,20923.0,21938.714285714286,22908.0,22578.625,23426.428571428572,18403.14285714286,26534.14285714286,26313.571428571428,22912.875,26447.75,29258.571428571428,23832.0,29987.285714285714,23416.714285714286
12.55,71483.42857142857,71193.71428571429,70266.71428571429,70498.57142857143,88134.14285714286,75702.0,85735.0,92686.42857142857,101900.42857142857,84230.625,109442.125,86420.125,75719.0,36346.625,29925.875,20264.375,22508.0,22286.125,23134.5,22512.25,23548.0,25326.25,23332.0,25058.5,21187.75,26254.125,25491.25,22716.125,26771.75,33126.5,25590.5,32678.375,24545.125
12.56,71399.625,77284.5,70733.75,71582.5,91458.5,81585.875,91091.875,99458.125,109011.375,90382.71428571429,117939.57142857143,90540.28571428571,76914.42857142857,34906.71428571428,30692.714285714286,20462.714285714286,22948.714285714286,20350.0,22983.714285714286,22462.285714285714,22066.85714285714,23281.285714285714,22661.714285714286,26378.428571428572,20515.85714285714,24839.285714285714,23326.571428571428,24375.14285714286,25949.285714285714,31512.0,27732.85714285714,34106.71428571428,23804.571428571428
12.57,76760.42857142857,81784.14285714286,71653.0,75154.42857142857,88494.42857142857,85451.28571428571,93995.42857142857,96418.71428571429,111224.0,93308.625,115343.25,94666.0,77406.375,34467.5,29885.0,19117.5,22661.625,19564.25,22044.25,21157.75,22825.25,23666.625,21625.5,25585.125,19981.75,24915.75,24438.5,24103.75,26531.0,33355.5,30041.125,32576.5,24753.125
12.58,74862.625,78821.125,74840.75,74435.25,84938.25,89209.375,91497.75,96111.875,110703.0,90415.14285714286,107527.28571428571,91276.85714285714,72963.57142857143,32103.0,29664.428571428572,19395.0,19593.714285714286,19389.85714285714,21052.0,19799.285714285714,20608.714285714286,23629.428571428572,22226.428571428572,24556.75,17496.285714285714,22279.714285714286,24983.14285714286,23572.428571428572,25506.285714285714,31613.0,30284.428571428572,29643.85714285714,23130.0
12.59,75216.125,77736.875,73823.71428571429,74707.42857142857,82581.0,85287.71428571429,86510.0,91539.42857142857,107744.42857142857,86505.75,106673.125,90839.25,70761.875,31872.25,26918.125,18364.0,20595.125,18178.25,19912.125,19424.125,20603.0,20666.125,21087.0,21869.14285714286,16907.875,20981.0,23701.0,22253.75,22108.375,29115.5,25399.75,26769.0,19689.25
12.6,72337.85714285714,73613.28571428571,70729.625,72022.5,82859.42857142857,81936.5,86812.28571428571,85465.625,108944.375,86434.0,102703.0,87401.28571428571,67068.5,30195.428571428572,27389.375,18469.625,18923.0,18308.625,19276.75,18437.5,19069.125,21740.14285714286,19027.428571428572,19558.125,16558.0,18624.75,21730.125,22105.428571428572,23048.285714285714,26605.75,24275.85714285714,25316.375,19414.125
12.61,71609.0,72667.0,69035.875,70541.875,79903.0,78094.625,84268.75,82366.5,103657.875,85181.75,103721.14285714286,82859.625,65613.14285714286,30649.0,25623.14285714286,17762.571428571428,19636.625,17854.428571428572,19219.14285714286,18186.14285714286,18879.714285714286,20312.125,19365.375,19844.571428571428,15876.0,19607.428571428572,21826.428571428572,19991.375,21099.5,25207.571428571428,23450.25,24533.714285714286,19458.14285714286
12.62,71675.0,70644.28571428571,68143.28571428571,70940.0,80526.0,77844.71428571429,84547.85714285714,83134.85714285714,103460.85714285714,80477.0,103840.0,79748.625,65334.75,29348.625,26456.375,17298.875,17342.25,18204.75,20046.5,19763.375,19112.25,19509.25,18582.125,20111.75,15931.25,19410.125,20562.75,21532.125,21843.875,26124.625,23961.875,22834.75,17649.625
12.63,72580.25,70074.5,68499.0,69814.125,80251.375,76933.625,83903.0,82338.75,104926.75,82226.28571428571,102707.42857142857,80969.42857142857,66365.71428571429,31793.571428571428,25603.14285714286,16859.428571428572,19735.428571428572,15187.714285714286,18361.285714285714,18696.285714285714,18882.571428571428,19445.714285714286,19180.14285714286,19707.714285714286,15903.714285714286,19599.85714285714,19562.14285714286,19960.85714285714,20911.428571428572,24992.571428571428,23220.85714285714,21306.85714285714,19385.0
12.64,73430.85714285714,71533.71428571429,67065.0,70217.57142857143,80156.14285714286,79924.14285714286,84006.14285714286,84084.85714285714,102782.85714285714,79059.25,96843.5,77846.25,65271.375,29349.5,24004.75,17157.25,19077.25,15786.0,17003.875,18638.75,17541.75,18712.0,18383.375,20111.25,14621.75,18207.625,18778.0,19022.875,20939.375,21722.5,22160.75,21893.875,17832.125
12.65,70530.125,73264.625,68451.5,70467.375,77939.25,77514.625,82747.625,84102.0,98861.625,76960.14285714286,93025.42857142857,79716.14285714286,61562.0,30976.85714285714,25129.14285714286,17086.85714285714,18122.0,16284.57142857143,17542.14285714286,16976.285714285714,16998.14285714286,20677.428571428572,18176.285714285714,20080.714285714286,15403.142857142857,18927.571428571428,19269.285714285714,18153.14285714286,20208.714285714286,23401.85714285714,21243.14285714286,21823.571428571428,17472.285714285714
12.66,70853.625,69490.625,69383.0,69786.0,77391.0,77951.57142857143,80771.25,79713.42857142857,98604.57142857143,75570.375,92529.75,76556.125,60976.625,29025.375,24593.25,15615.125,19277.25,15625.75,17185.125,16629.5,17074.75,21120.0,18896.25,17969.375,14907.875,16973.25,18496.125,18465.875,20860.25,21544.5,21116.75,20957.125,16704.125
12.67,70096.42857142857,70562.71428571429,68680.0,70483.875,77218.0,75038.5,81542.71428571429,80826.875,97002.25,71196.85714285714,89658.57142857143,73695.0,60802.75,28404.0,23619.285714285714,16750.125,18110.571428571428,16626.571428571428,16724.125,18550.875,17165.0,21262.571428571428,18004.714285714286,18960.625,15327.375,18904.14285714286,21068.5,19797.85714285714,20552.571428571428,22224.875,20351.14285714286,20427.375,19462.375
12.68,70672.875,67610.0,64883.75,69884.625,77160.5,74212.375,79674.125,79500.0,96015.875,73305.25,93999.875,73340.375,62727.71428571428,30054.625,25278.5,15826.42857142857,18915.75,17223.5,17549.0,18540.285714285714,19686.571428571428,19793.5,18991.25,17753.571428571428,15152.714285714286,20513.375,21742.714285714286,20916.875,23210.75,21719.571428571428,21537.125,20154.428571428572,18784.14285714286
12.69,69153.85714285714,67088.57142857143,66716.42857142857,69705.57142857143,81156.28571428571,76630.57142857143,80813.57142857143,81403.125,97642.28571428571,74285.5,97655.125,75218.375,73532.625,36465.875,25201.375,17949.75,19913.625,20397.75,20048.125,20076.875,21886.5,22323.5,22620.875,19829.25,15528.5,19265.5,21261.5,25712.625,26803.75,24052.875,23038.125,22190.0,18821.0
12.7,71817.75,69676.5,66522.5,68436.125,95505.375,73806.25,85356.125,84227.625,102881.75,78993.57142857143,110681.14285714286,78100.0,99356.57142857143,45756.42857142857,30082.428571428572,19692.85714285714,25951.571428571428,22352.714285714286,21915.0,24732.14285714286,31378.0,25286.85714285714,25666.714285714286,21133.14285714286,16018.714285714286,21106.285714285714,27411.285714285714,33529.42857142857,32609.14285714286,26300.428571428572,25807.0,25931.714285714286,22754.714285714286
12.71,77341.14285714286,72501.71428571429,65696.42857142857,70439.14285714286,109389.57142857143,78745.28571428571,90184.42857142857,90644.42857142857,117824.85714285714,86029.125,139138.5,85386.125,131424.0,56128.75,38031.125,22893.5,29575.75,25387.375,26063.375,30860.125,36794.125,29700.625,33982.5,23483.625,19874.875,22188.375,31848.375,40990.625,38252.125,31859.125,31664.5,29816.625,24461.625
12.72,84587.0,76394.125,69390.625,75866.125,125815.5,83352.375,99055.125,100737.5,139132.75,89710.57142857143,163792.85714285713,94797.42857142857,147586.85714285713,60035.28571428572,39984.57142857143,28293.14285714286,32646.571428571428,31363.0,31642.428571428572,33447.142857142855,38801.857142857145,35787.142857142855,38194.57142857143,33085.71428571428,20584.428571428572,26754.571428571428,37507.57142857143,42675.71428571428,43041.0,42831.0,44638.57142857143,42708.142857142855,28316.85714285714
12.73,91728.875,82549.85714285714,77448.28571428571,77466.85714285714,119975.625,94967.57142857143,109442.71428571429,110646.71428571429,142866.42857142858,95893.75,161169.375,97269.625,150436.625,62926.375,48817.875,35242.625,36434.375,32911.625,31792.75,35717.75,38864.125,37666.0,38627.375,47157.5,25983.625,32179.875,40288.75,44278.125,46678.75,54460.625,56047.5,55913.25,34434.625
12.74,95526.42857142857,86994.0,81068.125,82737.375,108241.0,97886.5,110114.0,108780.625,142001.5,97502.0,151217.0,99339.0,144171.5,67611.71428571429,47437.142857142855,36787.125,34662.28571428572,33301.142857142855,32531.375,33696.0,35710.75,37016.57142857143,37897.57142857143,51580.75,31379.25,33285.142857142855,40257.125,41596.57142857143,45124.0,55133.5,63317.57142857143,60040.375,32794.5
12.75,90158.125,86841.375,84269.5,82851.875,98552.875,97862.0,104666.125,103724.0,126220.5,95348.75,134113.875,92892.625,122138.85714285714,65989.5,40252.0,32060.428571428572,28796.5,27608.75,26590.428571428572,27279.571428571428,29897.571428571428,28691.5,29858.375,40782.28571428572,29746.571428571428,28261.5,32642.571428571428,31464.625,33854.5,43669.42857142857,48320.0,44677.42857142857,27789.714285714286
12.76,81035.71428571429,80656.71428571429,78146.28571428571,79927.42857142857,89012.0,88575.0,96569.42857142857,93079.0,112247.42857142857,87197.125,111052.0,87416.125,92563.375,52733.375,30459.125,23933.375,22176.125,19683.875,20500.375,20815.5,23559.5,23112.25,24399.375,27101.375,24850.25,23951.25,27109.25,25150.5,27859.625,29428.875,31149.5,31515.875,21762.875
12.77,76987.125,73046.625,74179.75,73640.875,91217.625,84374.5,89030.5,85641.75,104680.625,78027.71428571429,104423.57142857143,77506.0,75262.0,40197.28571428572,28023.0,19473.14285714286,19960.14285714286,18491.428571428572,19378.571428571428,18607.571428571428,20756.0,20352.285714285714,20679.428571428572,20756.14285714286,21066.714285714286,20930.0,27330.571428571428,23458.85714285714,22816.285714285714,24610.14285714286,24217.14285714286,23530.571428571428,19520.428571428572
12.78,73769.57142857143,72458.14285714286,68916.14285714286,71979.57142857143,93251.0,78763.14285714286,83793.28571428571,83528.85714285714,101226.0,78675.625,103841.875,76573.125,76872.25,37153.125,28904.125,19571.5,20122.0,21201.0,21599.75,21347.125,23156.875,23199.125,22981.5,21526.125,20574.125,22114.375,27349.625,24071.0,25575.25,27018.5,25845.0,26691.0,19994.625
12.79,76521.875,72870.5,69306.125,72991.0,94843.0,78651.625,87521.0,86524.5,100015.625,86935.57142857143,116982.42857142857,81264.57142857143,84155.14285714286,38480.0,32787.142857142855,20541.85714285714,22145.428571428572,22383.428571428572,25032.571428571428,25034.285714285714,24786.428571428572,25611.85714285714,25203.0,25677.285714285714,19369.428571428572,23361.714285714286,30196.714285714286,26147.428571428572,29264.85714285714,34278.57142857143,32654.428571428572,32582.428571428572,24505.0
12.8,76529.125,77566.28571428571,74962.28571428571,73820.71428571429,92236.875,83349.28571428571,90000.71428571429,89595.85714285714,106501.28571428571,97392.125,127663.625,92071.25,91346.5,39608.625,35216.5,19783.625,21839.75,23195.125,25348.75,24593.375,26189.75,27021.25,24839.625,27596.375,18721.5,23754.0,29700.75,25950.625,30394.625,37709.875,33537.0,34532.0,24742.75
12.81,80735.85714285714,82245.375,76259.125,77855.75,97515.85714285714,84444.875,94477.625,94292.5,109518.375,96947.42857142857,133754.2857142857,96167.28571428571,90509.0,38361.28571428572,34034.142857142855,19781.0,23046.0,20368.571428571428,22351.0,23991.571428571428,26186.375,25501.0,25420.285714285714,25523.5,17631.5,21614.0,26813.85714285714,28552.285714285714,28018.0,30869.0,30525.285714285714,29975.375,21898.285714285714
12.82,80267.75,79033.125,79563.625,77919.625,96146.25,84349.75,95114.0,92030.71428571429,112856.0,94721.5,126857.125,94103.25,89819.71428571429,38092.125,29428.125,18700.85714285714,22775.875,19145.0,20821.125,21464.375,22704.428571428572,23366.5,22600.625,18774.85714285714,15950.857142857143,20502.625,23577.125,27300.75,25826.75,24330.0,22896.5,23959.0,19559.0
12.83,78680.85714285714,77794.85714285714,73351.42857142857,73875.14285714286,95914.42857142857,84100.85714285714,96955.71428571429,90823.625,112167.0,89491.25,118728.125,84636.625,82093.25,35442.75,29051.25,16442.75,20824.285714285714,17785.375,18911.75,19725.5,22332.75,22920.875,21273.5,18277.5,14911.0,20390.0,22540.875,23441.375,23581.875,20653.125,20445.875,20246.75,18548.0
12.84,76021.75,73425.75,70975.375,73695.875,91721.5,83490.875,92168.25,85518.875,111467.5,86492.28571428571,115168.71428571429,81455.71428571429,75223.14285714286,33627.0,28453.714285714286,16131.142857142857,21425.875,18877.85714285714,21004.714285714286,19278.0,22538.714285714286,22208.0,19675.85714285714,17309.85714285714,16578.571428571428,19149.428571428572,22867.285714285714,23794.285714285714,23472.85714285714,20919.0,19252.14285714286,18404.714285714286,18734.428571428572
12.85,76010.71428571429,72255.85714285714,68120.71428571429,71960.14285714286,85802.85714285714,79939.57142857143,90308.85714285714,83437.71428571429,107131.42857142857,79697.125,108146.375,80292.5,72917.625,31874.375,25241.125,17983.125,20591.25,18618.875,20273.125,20357.375,20230.875,22537.5,20729.125,18369.375,16215.5,19898.625,23157.25,21818.75,21697.375,21205.25,18742.75,19849.875,18643.125
12.86,74560.375,71981.375,71401.25,71246.875,82120.625,76735.25,88280.5,83119.125,102098.25,81198.14285714286,103245.42857142857,80299.0,69753.71428571429,29885.14285714286,25545.428571428572,16846.285714285714,20892.571428571428,17389.571428571428,19596.428571428572,18600.714285714286,18682.285714285714,21928.285714285714,19296.571428571428,18662.428571428572,16060.57142857143,18795.714285714286,22013.571428571428,22175.571428571428,21613.0,21703.0,19079.571428571428,20551.14285714286,18478.85714285714
12.87,74406.28571428571,72556.57142857143,70642.28571428571,73991.57142857143,83658.71428571429,79372.14285714286,84132.42857142857,81329.14285714286,101092.85714285714,79460.125,100711.625,82320.0,68675.0,29710.25,26648.125,16550.25,19256.75,17726.75,18869.75,19254.5,19458.875,20871.0,19830.375,19887.75,15710.5,19125.75,20970.625,19431.25,21426.5,21707.25,20329.75,21399.75,19174.0
12.88,75288.875,70706.875,68910.375,71702.75,81151.25,81033.25,86093.25,83370.375,100741.375,81692.0,96557.42857142857,78867.0,64950.625,31080.571428571428,25560.0,16504.625,18982.14285714286,16268.714285714286,18973.0,18840.428571428572,19826.75,20016.85714285714,20817.571428571428,18468.25,15382.75,16531.85714285714,21908.714285714286,21640.571428571428,21610.428571428572,23183.875,23059.0,21801.125,18102.285714285714
12.89,74063.5,71723.125,69253.875,72575.625,78245.25,78309.125,84297.25,81134.14285714286,99675.25,75267.0,94229.0,80395.875,61985.0,32205.75,25164.25,17054.14285714286,20120.125,18652.375,18871.5,18423.25,19237.14285714286,21479.5,19723.875,19651.714285714286,15745.285714285714,20085.125,25281.375,20288.5,23047.875,24506.571428571428,22972.0,21025.714285714286,19575.5
12.9,73887.57142857143,69522.85714285714,68832.0,72964.42857142857,81187.85714285714,76955.42857142857,84470.71428571429,79843.875,97924.14285714286,77937.625,97250.125,87002.375,72869.25,47162.375,34020.0,25640.5,26732.571428571428,35699.75,25362.125,28324.625,24494.5,28852.125,27704.875,19435.25,21404.375,46518.0,77552.75,27868.5,33400.75,25390.625,22761.75,23330.5,38628.25
12.91,81097.0,83329.625,66978.875,78980.375,114436.0,78585.5,91192.625,87096.5,119025.875,97264.57142857143,144744.2857142857,194776.14285714287,132410.7142857143,122348.71428571429,73617.85714285714,70349.0,68048.25,91231.71428571429,54290.42857142857,69992.85714285714,55179.71428571428,67473.0,64604.0,32345.0,47218.57142857143,140260.0,200338.2857142857,57528.28571428572,79325.0,46621.42857142857,27034.285714285714,37826.28571428572,109133.28571428571
12.92,148583.42857142858,170743.57142857142,93061.28571428571,132107.57142857142,265391.5714285714,111149.57142857143,142191.7142857143,140660.0,263164.28571428574,230526.625,398152.75,740626.25,331757.125,247028.625,154222.125,149007.5,133365.25,153835.125,109883.5,132283.0,102341.625,123140.375,124867.375,65968.875,98654.375,238033.875,279434.0,103784.875,148206.75,89730.625,47127.875,72939.75,195179.0
12.93,365850.25,451066.75,175208.5,319526.0,579391.0,231568.625,307848.75,315763.75,645375.75,512097.5714285714,806600.0,1589814.4285714286,509465.4285714286,268499.5714285714,196863.0,162008.14285714287,147220.57142857142,149370.57142857142,128273.0,143784.85714285713,118161.28571428571,137829.2857142857,133406.85714285713,92380.85714285714,122443.85714285714,221158.7142857143,220893.7142857143,119452.71428571429,145752.0,116159.57142857143,73138.57142857143,100984.14285714286,189539.7142857143
12.94,601033.2857142857,724433.4285714285,275133.4285714286,537339.2857142857,759315.2857142857,376223.0,481535.14285714284,509780.0,965914.4285714285,712509.125,862516.0,1575603.5,446386.25,187167.5,159776.0,122177.25,110083.25,98366.0,96827.625,107683.75,91349.375,101081.25,98736.5,83146.0,99730.875,143058.625,132944.0,91257.0,103216.125,99061.875,72300.75,92687.625,130872.375
